CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,norad_id
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-30T16:46:26,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-30 07:47:09.777408+00:00,1.86227271,0.00045040,54.1763,181.6094,14.2183,345.8720,0,U,43603,999,5281,0.00000000000000,0.00000086,0.0000000000000,27906.561,773.249,21540.995,21515.857,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5222570,326021470,0 BEIDOU 3M12,1 43603U 18067B   26150.32441872  .00000086  00000-0  00000+0 0  9996,2 43603  54.1763 181.6094 0004504  14.2183 345.8720  1.86227271 52816,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-30T21:02:43,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-30 07:47:09.778272+00:00,1.86227271,0.00045036,54.1763,181.6094,14.2183,345.8720,0,U,43603,999,5281,0.00000000000000,0.00000086,0.0000000000000,27906.561,773.249,21540.994,21515.858,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5223167,326096712,0 BEIDOU 3M12,1 43603U 18067B   26150.32441873  .00000086  00000-0  00000-0 0  9998,2 43603  54.1763 181.6094 0004504  14.2183 345.8720  1.86227271 52816,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-02T10:48:41,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-02 00:13:15.056256+00:00,1.86227328,0.00045093,54.1768,181.5183,14.0640,346.0157,0,U,43603,999,5286,0.00000000000000,0.00000069,0.0000000000000,27906.555,773.248,21541.004,21515.837,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5227273,326642575,0 BEIDOU 3M12,1 43603U 18067B   26153.00920204  .00000069  00000-0  00000-0 0  9997,2 43603  54.1768 181.5183 0004509  14.0640 346.0157  1.86227328 52865,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-03T21:59:02,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-03 01:59:40.939872+00:00,1.86227368,0.00044864,54.1770,181.4820,14.1866,345.8879,0,U,43603,999,5288,0.00000000000000,0.00000067,0.0000000000000,27906.551,773.248,21540.937,21515.896,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5228922,326927599,0 BEIDOU 3M12,1 43603U 18067B   26154.08311273  .00000067  00000-0  00000-0 0  9994,2 43603  54.1770 181.4820 0004486  14.1866 345.8879  1.86227368 52884,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-04T04:32:25,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-03 14:52:53.953824+00:00,1.86227374,0.00044862,54.1771,181.4639,14.2691,345.8030,0,U,43603,999,5289,0.00000000000000,0.00000068,0.0000000000000,27906.551,773.248,21540.935,21515.896,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5229409,327006738,0 BEIDOU 3M12,1 43603U 18067B   26154.62006891  .00000068  00000-0  00000-0 0  9992,2 43603  54.1771 181.4639 0004486  14.2691 345.8030  1.86227374 52897,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-04T12:20:25,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-04 03:46:06.987648+00:00,1.86227378,0.00044844,54.1770,181.4456,14.1881,345.8817,0,U,43603,999,5290,0.00000000000000,0.00000070,0.0000000000000,27906.550,773.248,21540.930,21515.901,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5229914,327086782,0 BEIDOU 3M12,1 43603U 18067B   26155.15702532  .00000070  00000-0  00000-0 0  9999,2 43603  54.1770 181.4456 0004484  14.1881 345.8817  1.86227378 52900,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-05T11:08:39,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-05 05:32:33.210816+00:00,1.86227380,0.00044885,54.1770,181.4093,14.1662,345.9003,0,U,43603,999,5292,0.00000000000000,0.00000077,0.0000000000000,27906.550,773.248,21540.941,21515.889,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5231022,327257563,0 BEIDOU 3M12,1 43603U 18067B   26156.23093994  .00000077  00000-0  00000-0 0  9991,2 43603  54.1770 181.4093 0004489  14.1662 345.9003  1.86227380 52922,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-06T10:37:48,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-05 18:25:46.368192+00:00,1.86227385,0.00044788,54.1771,181.3911,14.0702,345.9952,0,U,43603,999,5293,0.00000000000000,0.00000081,0.0000000000000,27906.550,773.248,21540.913,21515.916,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5232600,327470313,0 BEIDOU 3M12,1 43603U 18067B   26156.76789778  .00000081  00000-0  00000-0 0  9996,2 43603  54.1771 181.3911 0004479  14.0702 345.9952  1.86227385 52933,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-08T10:56:51,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-06 20:12:12.929184+00:00,1.86227396,0.00044751,54.1771,181.3547,14.0592,346.0057,0,U,43603,999,5295,0.00000000000000,0.00000093,0.0000000000000,27906.549,773.248,21540.902,21515.925,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5237053,328028238,0 BEIDOU 3M12,1 43603U 18067B   26157.84181631  .00000093  00000-0  00000-0 0  9993,2 43603  54.1771 181.3547 0004475  14.0592 346.0057  1.86227396 52953,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-07T03:17:11,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-06 20:12:12.937824+00:00,1.86227393,0.00044784,54.1771,181.3547,14.0942,345.9708,0,U,43603,999,5295,0.00000000000000,0.00000093,0.0000000000000,27906.549,773.248,21540.911,21515.916,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5234182,327690130,0 BEIDOU 3M12,1 43603U 18067B   26157.84181641  .00000093  00000-0  00000-0 0  9994,2 43603  54.1771 181.3547 0004478  14.0942 345.9708  1.86227393 52953,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-11T11:04:42,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-11 03:18:00.817344+00:00,1.86227390,0.00044699,54.1774,181.2091,14.3139,345.7605,0,U,43603,999,5303,0.00000000000000,0.00000129,0.0000000000000,27906.549,773.248,21540.888,21515.940,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5241797,328697700,0 BEIDOU 3M12,1 43603U 18067B   26162.13750946  .00000129  00000-0  00000-0 0  9992,2 43603  54.1774 181.2091 0004470  14.3139 345.7605  1.86227390 53033,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-12T12:00:27,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-12 05:04:27.641856+00:00,1.86227280,0.00044320,54.1774,181.1727,13.7995,346.2737,0,U,43603,999,5305,0.00000000000000,0.00000126,0.0000000000000,27906.560,773.249,21540.793,21516.057,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5242965,328905127,0 BEIDOU 3M12,1 43603U 18067B   26163.21143104  .00000126  00000-0  00000-0 0  9991,2 43603  54.1774 181.1727 0004432  13.7995 346.2737  1.86227280 53051,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-13T10:14:27,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-12 17:57:40.946976+00:00,1.86227237,0.00044261,54.1775,181.1545,13.3821,346.6892,0,U,43603,999,5306,0.00000000000000,0.00000121,0.0000000000000,27906.565,773.249,21540.781,21516.078,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5243522,328983015,0 BEIDOU 3M12,1 43603U 18067B   26163.74839059  .00000121  00000-0  00000-0 0  9995,2 43603  54.1775 181.1545 0004426  13.3821 346.6892  1.86227237 53066,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-13T17:55:43,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-13 06:50:54.095712+00:00,1.86227214,0.00044328,54.1775,181.1364,13.2229,346.8460,0,U,43603,999,5307,0.00000000000000,0.00000115,0.0000000000000,27906.567,773.249,21540.802,21516.061,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5244319,329094064,0 BEIDOU 3M12,1 43603U 18067B   26164.28534833  .00000115  00000-0  00000-0 0  9990,2 43603  54.1775 181.1364 0004433  13.2229 346.8460  1.86227214 53073,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-14T18:05:06,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-14 08:37:19.994880+00:00,1.86227183,0.00044374,54.1775,181.0999,12.9310,347.1309,0,U,43603,999,5309,0.00000000000000,0.00000099,0.0000000000000,27906.570,773.249,21540.818,21516.052,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5246732,329423564,0 BEIDOU 3M12,1 43603U 18067B   26165.35925920  .00000099  00000-0  00000-0 0  9991,2 43603  54.1775 181.0999 0004437  12.9310 347.1309  1.86227183 53090,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T17:43:15,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-17 01:03:24.179904+00:00,1.86227157,0.00044718,54.1777,181.0088,12.8999,347.1406,0,U,43603,999,5314,0.00000000000000,0.00000061,0.0000000000000,27906.572,773.249,21540.917,21515.958,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5252865,330230075,0 BEIDOU 3M12,1 43603U 18067B   26168.04402986  .00000061  00000-0  00000-0 0  9991,2 43603  54.1777 181.0088 0004472  12.8999 347.1406  1.86227157 53147,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T17:45:15,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-18 02:49:50.193984+00:00,1.86227138,0.00044817,54.1778,180.9723,12.8258,347.2086,0,U,43603,999,5316,0.00000000000000,0.00000056,0.0000000000000,27906.574,773.249,21540.946,21515.932,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5253513,330388440,0 BEIDOU 3M12,1 43603U 18067B   26169.11794206  .00000056  00000-0  00000-0 0  9993,2 43603  54.1778 180.9723 0004482  12.8258 347.2086  1.86227138 53167,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T11:14:27,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-18 02:49:50.213856+00:00,1.86227137,0.00044763,54.1777,180.9723,12.8525,347.1819,0,U,43603,999,5316,0.00000000000000,0.00000056,0.0000000000000,27906.575,773.249,21540.931,21515.948,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5253499,330353866,0 BEIDOU 3M12,1 43603U 18067B   26169.11794229  .00000056  00000-0  00000-0 0  9998,2 43603  54.1777 180.9723 0004476  12.8525 347.1819  1.86227137 53168,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T02:57:24,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-18 15:43:03.362592+00:00,1.86227132,0.00044953,54.1778,180.9540,12.7503,347.2821,0,U,43603,999,5317,0.00000000000000,0.00000056,0.0000000000000,27906.575,773.249,21540.985,21515.895,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5255019,330569359,0 BEIDOU 3M12,1 43603U 18067B   26169.65490003  .00000056  00000-0  00000-0 0  9990,2 43603  54.1778 180.9540 0004495  12.7503 347.2821  1.86227132 53172,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T17:59:21,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-19 04:36:16.596864+00:00,1.86227141,0.00045037,54.1779,180.9358,12.7373,347.2939,0,U,43603,999,5318,0.00000000000000,0.00000059,0.0000000000000,27906.574,773.249,21541.007,21515.871,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5255921,330723919,0 BEIDOU 3M12,1 43603U 18067B   26170.19185876  .00000059  00000-0  00000-0 0  9993,2 43603  54.1779 180.9358 0004504  12.7373 347.2939  1.86227141 53187,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-20T10:42:50,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-19 17:29:29.945184+00:00,1.86227142,0.00045161,54.1779,180.9175,12.6622,347.3686,0,U,43603,999,5319,0.00000000000000,0.00000063,0.0000000000000,27906.574,773.249,21541.042,21515.836,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5256487,330836771,0 BEIDOU 3M12,1 43603U 18067B   26170.72881881  .00000063  00000-0  00000-0 0  9996,2 43603  54.1779 180.9175 0004516  12.6622 347.3686  1.86227142 53195,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-20T15:56:36,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-20 06:22:43.415328+00:00,1.86227129,0.00045170,54.1780,180.8993,12.7566,347.2746,0,U,43603,999,5320,0.00000000000000,0.00000068,0.0000000000000,27906.575,773.249,21541.046,21515.835,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5256733,330877902,0 BEIDOU 3M12,1 43603U 18067B   26171.26578027  .00000068  00000-0  00000+0 0  9995,2 43603  54.1780 180.8993 0004517  12.7566 347.2746  1.86227129 53206,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-24T02:28:56,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-06-22 09:55:37.560288+00:00,1.86227153,0.00045153,54.1780,180.8264,12.6670,347.3693,0,U,43603,999,5324,0.00000000000000,0.00000093,0.0000000000000,27906.573,773.249,21541.038,21515.837,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5257684,331031682,0 BEIDOU 3M12,1 43603U 18067B   26173.41362917  .00000093  00000-0  00000-0 0  9992,2 43603  54.1780 180.8264 0004515  12.6670 347.3693  1.86227153 53243,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-14T10:30:29,18 SPCS,BEIDOU 3 IGSO-1,2019-023A,EARTH,TEME,UTC,SGP4,2026-05-12 18:25:31.496160+00:00,1.00250503,0.00238565,58.6468,38.0171,234.3090,349.8662,0,U,44204,999,685,0.00000000000000,-0.00000227,0.0000000000000,42170.699,1436.402,35893.168,35691.960,PAYLOAD,LARGE,PRC,2019-04-20,XSC,,5196435,323339289,0 BEIDOU 3 IGSO-1,1 44204U 19023A   26132.76772565 -.00000227  00000-0  00000-0 0  9990,2 44204  58.6468  38.0171 0023856 234.3090 349.8662  1.00250503  6851,44204
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-27T02:28:57,18 SPCS,BEIDOU 3 IGSO-1,2019-023A,EARTH,TEME,UTC,SGP4,2026-05-21 14:49:38.550720+00:00,1.00299087,0.00255460,58.6591,37.9235,227.4594,312.4431,0,U,44204,999,694,0.00000000000000,-0.00000234,0.0000000000000,42157.080,1435.706,35886.639,35671.250,PAYLOAD,LARGE,PRC,2019-04-20,XSC,,5214677,325069247,0 BEIDOU 3 IGSO-1,1 44204U 19023A   26141.61780730 -.00000234  00000-0  00000-0 0  9995,2 44204  58.6591  37.9235 0025546 227.4594 312.4431  1.00299087  6947,44204
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-04T22:26:23,18 SPCS,BEIDOU 3 IGSO-1,2019-023A,EARTH,TEME,UTC,SGP4,2026-06-04 14:06:37.445760+00:00,1.00295778,0.00254710,58.6768,37.7810,225.7549,318.3782,0,U,44204,999,708,0.00000000000000,-0.00000211,0.0000000000000,42158.007,1435.753,35887.253,35672.492,PAYLOAD,LARGE,PRC,2019-04-20,XSC,,5230101,327122348,0 BEIDOU 3 IGSO-1,1 44204U 19023A   26155.58793340 -.00000211  00000-0  00000+0 0  9991,2 44204  58.6768  37.7810 0025471 225.7549 318.3782  1.00295778  7081,44204
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-05T02:58:45,18 SPCS,BEIDOU 3 IGSO-1,2019-023A,EARTH,TEME,UTC,SGP4,2026-06-04 14:06:37.446624+00:00,1.00295778,0.00254705,58.6768,37.7810,225.7549,318.3782,0,U,44204,999,708,0.00000000000000,-0.00000211,0.0000000000000,42158.007,1435.753,35887.251,35672.494,PAYLOAD,LARGE,PRC,2019-04-20,XSC,,5230353,327159944,0 BEIDOU 3 IGSO-1,1 44204U 19023A   26155.58793341 -.00000211  00000-0  00000-0 0  9993,2 44204  58.6768  37.7810 0025471 225.7549 318.3782  1.00295778  7081,44204
